t_s,frametime_ms,fps
62.5667,14.494,68.995
62.5812,16.199,61.733
62.5974,16.633,60.12
62.614,18.651,53.616
62.6326,37.74,26.497
62.6704,16.344,61.185
62.6867,16.804,59.51
62.7035,17.308,57.777
62.7208,16.397,60.988
62.7372,15.94,62.736
62.7532,16.158,61.888
62.7693,16.545,60.44
62.7859,16.251,61.535
62.8021,17.973,55.64
62.8201,17.693,56.521
62.8378,16.909,59.141
62.8547,15.485,64.578
62.8702,16.224,61.638
62.8864,17.427,57.382
62.9038,16.972,58.921
62.9208,17.6,56.819
62.9384,16.058,62.276
62.9545,17.064,58.605
62.9715,16.476,60.695
62.988,15.965,62.639
63.004,17.523,57.069
63.0215,16.804,59.511
63.0383,16.617,60.18
63.0549,15.474,64.623
63.0704,27.697,36.105
63.0981,18.07,55.341
63.1162,16.793,59.548
63.1329,15.12,66.139
63.1481,17.068,58.59
63.1651,17.925,55.789
63.1831,17.306,57.785
63.2004,16.051,62.3
63.2164,17.074,58.57
63.2335,15.488,64.565
63.249,16.833,59.408
63.2658,18.242,54.818
63.2841,17.571,56.912
63.3016,16.585,60.296
63.3182,40.736,24.549
63.3589,17.459,57.278
63.3764,17.572,56.908
63.394,16.655,60.041
63.4106,17.347,57.646
63.428,17.596,56.832
63.4456,38.946,25.676
63.4845,15.636,63.956
63.5002,14.883,67.192
63.515,17.155,58.293
63.5322,16.899,59.174
63.5491,17.721,56.43
63.5668,17.948,55.717
63.5848,16.389,61.015
63.6012,17.343,57.659
63.6185,16.876,59.257
63.6354,15.549,64.314
63.6509,15.934,62.758
63.6669,18.218,54.891
63.6851,16.954,58.983
63.702,15.57,64.228
63.7176,16.156,61.897
63.7338,15.441,64.762
63.7492,16.765,59.649
63.766,16.385,61.033
63.7823,17.249,57.973
63.7996,18.65,53.621
63.8182,16.183,61.794
63.8344,16.757,59.678
63.8512,16.191,61.761
63.8674,14.577,68.599
63.8819,15.581,64.18
63.8975,17.103,58.47
63.9146,17.143,58.334
63.9318,16.652,60.054
63.9484,15.751,63.487
63.9642,15.492,64.548
63.9797,18.589,53.797
63.9983,16.554,60.409
64.0148,15.272,65.48
64.0301,55.909,17.886
64.086,17.13,58.377
64.1031,15.462,64.673
64.1186,15.902,62.887
64.1345,16.422,60.892
64.1509,15.385,64.999
64.1663,17.684,56.549
64.184,16.831,59.415
64.2008,15.319,65.28
64.2161,17.19,58.172
64.2333,16.739,59.739
64.2501,15.056,66.418
64.2651,17.568,56.923
64.2827,16.791,59.555
64.2995,16.949,59.001
64.3164,18.109,55.222
64.3345,16.821,59.449
64.3514,15.179,65.881
64.3665,16.077,62.199
64.3826,17.233,58.029
64.3998,16.455,60.77
64.4163,17.058,58.625
64.4334,16.465,60.734
64.4498,17.853,56.014
64.4677,16.638,60.104
64.4843,16.458,60.761
64.5008,17.146,58.324
64.5179,16.266,61.477
64.5342,56.974,17.552
64.5912,15.241,65.613
64.6064,15.427,64.822
64.6218,17.128,58.384
64.6389,15.386,64.995
64.6543,17.967,55.659
64.6723,16.071,62.226
64.6884,15.742,63.525
64.7041,16.064,62.251
64.7202,17.943,55.733
64.7381,36.14,27.67
64.7743,16.973,58.916
64.7912,15.979,62.581
64.8072,17.81,56.149
64.825,17.259,57.941
64.8423,16.886,59.221
64.8592,17.081,58.546
64.8762,17.464,57.262
64.8937,16.964,58.949
64.9107,16.468,60.724
64.9271,18.035,55.447
64.9452,17.803,56.169
64.963,17.07,58.583
64.9801,15.797,63.303
64.9958,51.64,19.365
65.0475,17.324,57.722
65.0648,30.961,32.299
65.0958,15.519,64.437
65.1113,17.14,58.343
65.1284,17.648,56.663
65.1461,15.932,62.768
65.162,16.715,59.826
65.1787,19.136,52.257
65.1979,17.793,56.201
65.2157,16.435,60.845
65.2321,17.133,58.367
65.2492,17.864,55.98
65.2671,16.895,59.191
65.284,17.071,58.581
65.3011,16.332,61.228
65.3174,17.038,58.694
65.3344,18.977,52.696
65.3534,15.359,65.109
65.3688,18.03,55.464
65.3868,16.225,61.634
65.403,17.909,55.838
65.4209,15.816,63.227
65.4367,18.251,54.792
65.455,16.129,62.0
65.4711,16.509,60.575
65.4876,17.371,57.568
65.505,17.245,57.989
65.5222,15.472,64.634
65.5377,17.986,55.598
65.5557,16.784,59.581
65.5725,16.541,60.455
65.589,17.784,56.231
65.6068,15.984,62.562
65.6228,16.679,59.954
65.6395,18.706,53.459
65.6582,16.974,58.912
65.6752,17.8,56.178
65.693,17.476,57.22
65.7104,17.717,56.442
65.7281,18.217,54.894
65.7464,18.332,54.548
65.7647,18.162,55.059
65.7829,18.559,53.883
65.8014,17.601,56.814
65.819,17.262,57.93
65.8363,18.136,55.138
65.8544,16.325,61.255
65.8707,17.437,57.349
65.8882,15.906,62.871
65.9041,18.593,53.783
65.9227,16.392,61.005
65.9391,15.464,64.668
65.9545,16.551,60.421
65.9711,16.974,58.913
65.9881,15.978,62.586
66.004,18.463,54.163
66.0225,17.061,58.615
66.0396,16.862,59.307
66.0564,16.238,61.585
66.0727,18.362,54.461
66.091,18.148,55.102
66.1092,18.669,53.564
66.1278,18.177,55.015
66.146,16.14,61.957
66.1622,17.275,57.888
66.1794,16.843,59.372
66.1963,31.057,32.199
66.2273,17.627,56.731
66.245,18.53,53.967
66.2635,17.717,56.441
66.2812,16.009,62.467
66.2972,19.029,52.551
66.3162,17.748,56.344
66.334,16.36,61.126
66.3504,16.844,59.37
66.3672,18.457,54.18
66.3857,17.414,57.424
66.4031,19.135,52.261
66.4222,28.037,35.668
66.4502,17.178,58.212
66.4674,17.643,56.68
66.4851,17.124,58.398
66.5022,17.81,56.15
66.52,18.712,53.443
66.5387,15.746,63.509
66.5545,17.911,55.833
66.5724,15.82,63.211
66.5882,15.944,62.719
66.6041,18.772,53.27
66.6229,17.196,58.152
66.6401,19.013,52.595
66.6591,17.46,57.273
66.6766,18.899,52.913
66.6955,17.864,55.977
66.7133,15.752,63.485
66.7291,16.766,59.644
66.7458,16.952,58.99
66.7628,19.125,52.287
66.7819,15.82,63.213
66.7977,15.035,66.511
66.8128,17.611,56.783
66.8304,19.064,52.455
66.8495,18.483,54.104
66.8679,16.228,61.621
66.8842,17.603,56.809
66.9018,18.296,54.656
66.9201,17.945,55.726
66.938,19.222,52.023
66.9572,18.199,54.949
66.9754,19.955,50.112
66.9954,17.985,55.601
67.0134,17.506,57.123
67.0309,18.471,54.138
67.0494,20.308,49.242
67.0697,17.444,57.327
67.0871,17.006,58.803
67.1041,15.655,63.876
67.1198,18.289,54.677
67.1381,17.01,58.788
67.1551,19.054,52.482
67.1741,18.238,54.83
67.1924,18.875,52.981
67.2112,17.28,57.87
67.2285,55.859,17.902
67.2844,17.973,55.639
67.3023,16.224,61.639
67.3186,17.325,57.719
67.3359,18.923,52.846
67.3548,18.416,54.301
67.3732,17.198,58.146
67.3904,54.081,18.491
67.4445,16.293,61.378
67.4608,19.133,52.266
67.4799,17.358,57.61
67.4973,17.298,57.809
67.5146,17.515,57.093
67.5321,17.617,56.765
67.5497,17.421,57.402
67.5671,19.201,52.08
67.5863,17.811,56.145
67.6042,18.838,53.084
67.623,17.22,58.072
67.6402,17.989,55.589
67.6582,18.117,55.198
67.6763,18.727,53.4
67.695,17.285,57.852
67.7123,17.057,58.628
67.7294,16.609,60.209
67.746,18.26,54.765
67.7643,17.171,58.237
67.7814,18.492,54.076
67.7999,17.22,58.071
67.8171,18.183,54.997
67.8353,18.066,55.353
67.8534,17.277,57.879
67.8707,17.495,57.158
67.8882,17.864,55.977
67.906,17.843,56.045
67.9239,17.815,56.134
67.9417,29.02,34.458
67.9707,20.315,49.224
67.991,17.303,57.795
68.0083,16.533,60.487
68.0249,18.768,53.281
68.0436,19.645,50.904
68.0633,18.417,54.298
68.0817,18.24,54.824
68.0999,18.582,53.815
68.1185,18.35,54.495
68.1369,18.608,53.741
68.1555,16.905,59.153
68.1724,17.613,56.775
68.19,29.84,33.512
68.2198,18.183,54.997
68.238,19.21,52.055
68.2572,17.733,56.392
68.275,18.38,54.408
68.2933,16.988,58.867
68.3103,16.068,62.237
68.3264,17.867,55.97
68.3443,20.088,49.781
68.3643,19.007,52.613
68.3833,18.874,52.982
68.4022,19.527,51.211
68.4217,17.93,55.773
68.4397,17.428,57.379
68.4571,17.931,55.769
68.475,18.649,53.623
68.4937,17.648,56.662
68.5113,38.573,25.925
68.5499,17.659,56.63
68.5676,19.033,52.539
68.5866,18.465,54.156
68.6051,18.79,53.221
68.6239,18.644,53.636
68.6425,18.981,52.685
68.6615,16.465,60.736
68.6779,17.897,55.875
68.6958,18.764,53.293
68.7146,18.122,55.182
68.7327,18.562,53.874
68.7513,17.843,56.044
68.7691,17.725,56.417
68.7869,18.406,54.33
68.8053,18.14,55.128
68.8234,17.94,55.74
68.8413,18.191,54.973
68.8595,17.432,57.367
68.877,18.598,53.769
68.8956,18.215,54.899
68.9138,17.893,55.889
68.9317,16.361,61.121
68.948,18.974,52.704
68.967,18.911,52.878
68.9859,17.692,56.523
69.0036,18.07,55.341
69.0217,17.708,56.472
69.0394,18.922,52.848
69.0583,18.714,53.437
69.077,18.079,55.312
69.0951,20.433,48.939
69.1155,16.568,60.357
69.1321,17.483,57.198
69.1496,17.218,58.078
69.1668,18.426,54.271
69.1852,18.666,53.575
69.2039,17.722,56.428
69.2216,18.884,52.955
69.2405,17.533,57.034
69.258,46.131,21.677
69.3042,19.913,50.218
69.3241,18.487,54.091
69.3426,19.564,51.114
69.3621,18.514,54.015
69.3806,18.556,53.892
69.3992,17.836,56.065
69.417,20.028,49.93
69.4371,19.727,50.692
69.4568,19.512,51.25
69.4763,18.605,53.75
69.4949,19.739,50.662
69.5146,18.822,53.129
69.5335,18.104,55.237
69.5516,20.971,47.684
69.5725,18.008,55.531
69.5906,18.507,54.033
69.6091,19.25,51.949
69.6283,18.823,53.126
69.6471,18.358,54.473
69.6655,18.884,52.955
69.6844,20.017,49.956
69.7044,19.541,51.174
69.7239,18.677,53.542
69.7426,18.744,53.35
69.7614,19.731,50.681
69.7811,18.663,53.581
69.7997,19.939,50.152
69.8197,19.344,51.695
69.839,17.873,55.95
69.8569,18.318,54.591
69.8752,19.755,50.621
69.895,17.226,58.052
69.9122,19.997,50.007
69.9322,18.285,54.689
69.9505,18.075,55.325
69.9686,17.637,56.699
69.9862,19.412,51.513
70.0056,18.689,53.506
70.0243,18.001,55.553
70.0423,17.569,56.918
70.0599,18.193,54.967
70.0781,20.873,47.909
70.0989,17.154,58.294
70.1161,17.882,55.922
70.134,18.958,52.747
70.1529,18.099,55.253
70.171,18.253,54.785
70.1893,18.751,53.329
70.208,19.066,52.448
70.2271,18.667,53.571
70.2458,18.988,52.666
70.2648,19.604,51.011
70.2844,19.809,50.483
70.3042,18.511,54.023
70.3227,20.597,48.551
70.3433,19.714,50.725
70.363,16.954,58.982
70.3799,20.425,48.961
70.4004,41.517,24.086
70.4419,18.666,53.573
70.4606,18.494,54.073
70.479,19.113,52.322
70.4982,18.155,55.081
70.5163,19.683,50.804
70.536,17.679,56.564
70.5537,18.611,53.733
70.5723,20.262,49.353
70.5925,19.206,52.066
70.6118,19.725,50.697
70.6315,20.257,49.367
70.6517,18.606,53.745
70.6703,41.486,24.104
70.7118,18.511,54.022
70.7303,20.186,49.539
70.7505,20.609,48.522
70.7711,19.1,52.355
70.7902,19.209,52.059
70.8094,19.699,50.765
70.8291,18.15,55.096
70.8473,19.443,51.434
70.8667,47.333,21.127
70.9141,18.761,53.303
70.9328,20.174,49.569
70.953,19.654,50.88
70.9727,18.512,54.02
70.9912,20.312,49.232
71.0115,19.089,52.386
71.0306,20.157,49.611
71.0507,18.096,55.262
71.0688,20.379,49.07
71.0892,57.798,17.302
71.147,18.868,53.0
71.1659,19.697,50.768
71.1856,19.402,51.541
71.205,18.268,54.741
71.2232,19.437,51.449
71.2427,19.603,51.012
71.2623,19.477,51.343
71.2818,19.009,52.606
71.3008,16.321,61.269
71.3171,20.079,49.802
71.3372,20.214,49.47
71.3574,54.681,18.288
71.4121,20.007,49.982
71.4321,20.047,49.882
71.4521,20.039,49.903
71.4722,20.141,49.651
71.4923,19.798,50.511
71.5121,19.612,50.99
71.5317,18.223,54.877
71.5499,19.997,50.006
71.5699,18.936,52.81
71.5889,21.196,47.178
71.6101,19.33,51.733
71.6294,17.593,56.84
71.647,19.233,51.994
71.6662,18.744,53.351
71.685,17.333,57.693
71.7023,18.139,55.129
71.7204,19.662,50.859
71.7401,20.028,49.931
71.7601,19.366,51.637
71.7795,19.417,51.502
71.7989,19.759,50.609
71.8187,21.528,46.451
71.8402,19.453,51.407
71.8596,19.713,50.729
71.8794,19.789,50.532
71.8991,20.458,48.881
71.9196,20.063,49.843
71.9397,19.584,51.063
71.9592,20.605,48.533
71.9798,20.34,49.163
72.0002,18.517,54.005
72.0187,16.843,59.371
72.0355,55.388,18.054
72.0909,17.821,56.114
72.1088,19.04,52.52
72.1278,21.184,47.205
72.149,18.991,52.657
72.168,19.447,51.423
72.1874,20.307,49.245
72.2077,18.092,55.273
72.2258,19.514,51.246
72.2453,19.609,50.998
72.2649,19.0,52.631
72.2839,19.982,50.044
72.3039,19.979,50.054
72.3239,19.093,52.374
72.343,19.596,51.031
72.3626,19.073,52.431
72.3817,19.648,50.895
72.4013,19.274,51.883
72.4206,20.063,49.842
72.4407,19.87,50.328
72.4605,18.985,52.674
72.4795,19.318,51.764
72.4988,19.918,50.207
72.5187,18.056,55.384
72.5368,20.889,47.872
72.5577,17.949,55.714
72.5756,19.068,52.445
72.5947,18.131,55.155
72.6128,19.201,52.082
72.632,19.969,50.078
72.652,19.645,50.902
72.6716,20.396,49.029
72.692,18.885,52.953
72.7109,20.413,48.987
72.7313,19.7,50.76
72.751,19.493,51.3
72.7705,20.657,48.41
72.7912,20.519,48.736
72.8117,20.723,48.255
72.8324,19.666,50.848
72.8521,19.741,50.657
72.8718,19.458,51.393
72.8913,20.458,48.882
72.9118,18.03,55.462
72.9298,28.154,35.519
72.9579,18.703,53.466
72.9766,19.353,51.671
72.996,17.973,55.639
73.014,21.487,46.54
73.0355,18.133,55.149
73.0536,51.471,19.428
73.1051,19.661,50.862
73.1247,18.947,52.778
73.1437,19.626,50.952
73.1633,20.357,49.122
73.1837,19.96,50.101
73.2036,20.471,48.849
73.2241,19.932,50.172
73.244,18.933,52.817
73.2629,18.615,53.72
73.2816,20.809,48.056
73.3024,19.233,51.995
73.3216,18.487,54.091
73.3401,18.916,52.864
73.359,20.4,49.019
73.3794,19.494,51.299
73.3989,18.391,54.375
73.4173,20.986,47.651
73.4383,18.914,52.871
73.4572,18.63,53.676
73.4758,19.148,52.225
73.495,19.853,50.371
73.5148,19.086,52.394
73.5339,41.697,23.983
73.5756,19.668,50.845
73.5953,19.653,50.883
73.6149,20.017,49.957
73.6349,21.114,47.363
73.6561,18.965,52.729
73.675,18.975,52.701
73.694,20.92,47.801
73.7149,21.129,47.328
73.736,19.43,51.467
73.7555,18.215,54.901
73.7737,20.869,47.919
73.7946,18.728,53.396
73.8133,19.106,52.339
73.8324,19.936,50.161
73.8523,20.874,47.907
73.8732,18.87,52.995
73.8921,20.128,49.682
73.9122,19.834,50.418
73.932,19.872,50.322
73.9519,20.223,49.449
73.9721,19.771,50.58
73.9919,19.014,52.592
74.0109,18.592,53.785
74.0295,20.592,48.562
74.0501,19.31,51.787
74.0694,58.817,17.002
74.1282,18.613,53.724
74.1468,18.983,52.68
74.1658,41.81,23.918
74.2076,20.522,48.727
74.2282,18.948,52.775
74.2471,17.968,55.653
74.2651,18.921,52.852
74.284,20.054,49.865
74.304,19.167,52.173
74.3232,18.889,52.942
74.3421,20.723,48.256
74.3628,19.926,50.186
74.3828,20.919,47.804
74.4037,17.302,57.797
74.421,19.435,51.454
74.4404,19.19,52.111
74.4596,37.841,26.426
74.4974,20.333,49.182
74.5178,19.6,51.019
74.5374,19.366,51.636
74.5567,19.388,51.577
74.5761,20.404,49.01
74.5965,19.859,50.355
74.6164,19.927,50.183
74.6363,19.112,52.324
74.6554,19.169,52.168
74.6746,18.14,55.127
74.6927,20.246,49.393
74.713,20.886,47.879
74.7339,19.831,50.425
74.7537,18.749,53.335
74.7724,20.058,49.856
74.7925,18.343,54.518
74.8109,18.221,54.883
74.8291,18.137,55.136
74.8472,18.827,53.114
74.866,19.351,51.676
74.8854,20.359,49.119
74.9057,53.884,18.559
74.9596,18.859,53.024
74.9785,19.744,50.649
74.9982,17.346,57.65
75.0156,17.828,56.093
75.0334,20.344,49.154
75.0537,18.077,55.32
75.0718,19.768,50.586
75.0916,20.967,47.695
75.1126,18.723,53.412
75.1313,19.835,50.415
75.1511,19.301,51.812
75.1704,19.469,51.363
75.1899,17.304,57.79
75.2072,19.16,52.193
75.2264,43.443,23.018
75.2698,19.85,50.379
75.2896,18.523,53.987
75.3082,18.78,53.249
75.3269,18.84,53.077
75.3458,20.019,49.953
75.3658,19.6,51.019
75.3854,55.581,17.992
75.441,20.191,49.527
75.4612,47.72,20.956
75.5089,20.475,48.84
75.5294,17.801,56.178
75.5472,18.655,53.605
75.5658,18.82,53.134
75.5847,18.205,54.931
75.6029,18.429,54.261
75.6213,19.602,51.014
75.6409,18.003,55.546
75.6589,19.806,50.49
75.6787,20.594,48.559
75.6993,18.957,52.752
75.7182,58.188,17.186
75.7764,20.902,47.842
75.7973,19.096,52.367
75.8164,19.358,51.657
75.8358,19.141,52.245
75.8549,19.26,51.922
75.8742,19.922,50.197
75.8941,51.42,19.448
75.9455,18.334,54.544
75.9639,18.917,52.862
75.9828,19.684,50.803
76.0025,20.421,48.969
76.0229,21.115,47.36
76.044,19.018,52.581
76.063,19.621,50.966
76.0826,19.212,52.05
76.1019,18.717,53.426
76.1206,18.582,53.816
76.1392,18.763,53.297
76.1579,18.754,53.323
76.1767,18.158,55.072
76.1948,19.575,51.085
76.2144,28.269,35.375
76.2427,19.356,51.663
76.262,18.043,55.423
76.2801,20.011,49.972
76.3001,19.323,51.752
76.3194,17.691,56.527
76.3371,19.129,52.278
76.3562,20.597,48.55
76.3768,20.08,49.801
76.3969,45.383,22.035
76.4423,18.573,53.841
76.4609,18.348,54.503
76.4792,20.275,49.322
76.4995,19.317,51.767
76.5188,19.215,52.043
76.538,20.191,49.527
76.5582,18.396,54.358
76.5766,20.582,48.587
76.5972,17.1,58.481
76.6143,20.446,48.91
76.6347,20.529,48.712
76.6553,19.316,51.77
76.6746,19.534,51.194
76.6941,19.787,50.538
76.7139,18.56,53.88
76.7325,20.614,48.511
76.7531,18.805,53.178
76.7719,19.261,51.918
76.7911,31.102,32.152
76.8222,18.745,53.349
76.841,19.654,50.88
76.8606,18.44,54.23
76.8791,18.909,52.885
76.898,19.34,51.705
76.9173,19.716,50.72
76.937,17.852,56.016
76.9549,19.138,52.253
76.974,18.928,52.833
76.993,20.062,49.846
77.013,19.132,52.27
77.0322,17.89,55.898
77.05,19.923,50.194
77.07,19.881,50.299
77.0898,18.384,54.394
77.1082,18.892,52.932
77.1271,18.643,53.641
77.1458,19.724,50.699
77.1655,19.14,52.247
77.1846,17.875,55.945
77.2025,19.621,50.966
77.2221,20.147,49.634
77.2423,17.787,56.22
77.2601,20.034,49.916
77.2801,19.219,52.032
77.2993,18.441,54.226
77.3178,17.891,55.893
77.3356,18.19,54.974
77.3538,19.451,51.412
77.3733,19.351,51.676
77.3926,20.56,48.638
77.4132,18.262,54.76
77.4315,18.915,52.869
77.4504,21.024,47.565
77.4714,18.492,54.078
77.4899,18.685,53.52
77.5086,19.532,51.199
77.5281,19.773,50.575
77.5479,20.849,47.965
77.5687,18.543,53.93
77.5873,18.491,54.08
77.6058,18.781,53.245
77.6245,18.295,54.659
77.6428,19.13,52.274
77.662,19.383,51.592
77.6813,18.867,53.003
77.7002,19.427,51.474
77.7196,17.999,55.559
77.7376,18.946,52.781
77.7566,17.772,56.268
77.7744,18.022,55.486
77.7924,19.701,50.758
77.8121,19.529,51.206
77.8316,19.823,50.446
77.8514,20.136,49.663
77.8716,41.264,24.234
77.9128,18.271,54.732
77.9311,18.904,52.898
77.95,17.608,56.792
77.9676,19.956,50.11
77.9876,19.652,50.886
78.0072,19.033,52.541
78.0263,19.253,51.94
78.0455,18.889,52.942
78.0644,17.869,55.962
78.0823,20.261,49.355
78.1025,18.576,53.832
78.1211,20.156,49.612
78.1413,20.015,49.963
78.1613,19.709,50.738
78.181,18.192,54.97
78.1992,18.029,55.466
78.2172,19.815,50.466
78.237,17.954,55.698
78.255,18.449,54.205
78.2734,18.312,54.608
78.2917,18.958,52.749
78.3107,19.513,51.249
78.3302,18.47,54.141
78.3487,51.641,19.364
78.4003,19.182,52.131
78.4195,19.793,50.523
78.4393,18.524,53.984
78.4578,18.568,53.856
78.4764,18.149,55.1
78.4945,17.593,56.84
78.5121,19.59,51.046
78.5317,18.675,53.548
78.5504,19.169,52.167
78.5696,16.93,59.067
78.5865,19.247,51.955
78.6057,18.562,53.873
78.6243,19.109,52.33
78.6434,17.678,56.567
78.6611,20.823,48.024
78.6819,18.76,53.306
78.7007,18.466,54.153
78.7191,18.539,53.94
78.7377,18.632,53.67
78.7563,20.356,49.127
78.7767,17.736,56.382
78.7944,19.035,52.534
78.8134,18.722,53.412
78.8322,18.455,54.185
78.8506,18.675,53.549
78.8693,57.291,17.455
78.9266,18.516,54.008
78.9451,19.314,51.776
78.9644,18.607,53.744
78.983,17.897,55.875
79.0009,18.755,53.32
79.0197,19.497,51.29
79.0392,17.699,56.501
79.0569,17.676,56.572
79.0745,18.176,55.017
79.0927,18.034,55.45
79.1108,17.4,57.47
79.1282,19.614,50.984
79.1478,18.126,55.168
79.1659,18.741,53.359
79.1846,18.669,53.565
79.2033,17.941,55.737
79.2212,40.095,24.941
79.2613,17.934,55.761
79.2793,18.594,53.78
79.2979,18.147,55.106
79.316,17.593,56.842
79.3336,16.267,61.473
79.3499,18.45,54.202
79.3683,18.853,53.041
79.3872,19.088,52.39
79.4063,19.486,51.32
79.4257,18.223,54.875
79.444,19.516,51.239
79.4635,19.676,50.824
79.4832,18.832,53.101
79.502,18.373,54.429
79.5204,19.632,50.936
79.54,19.304,51.802
79.5593,18.173,55.025
79.5775,16.821,59.451
79.5943,19.694,50.776
79.614,19.069,52.441
79.6331,18.577,53.829
79.6516,16.492,60.636
79.6681,18.548,53.913
79.6867,54.266,18.428
79.7409,49.841,20.064
79.7908,19.674,50.828
79.8105,19.387,51.582
79.8298,19.233,51.993
79.8491,18.471,54.137
79.8676,19.547,51.159
79.8871,18.654,53.607
79.9058,34.101,29.324
79.9399,17.676,56.572
79.9575,18.776,53.26
79.9763,20.048,49.881
79.9964,19.802,50.501
80.0162,18.754,53.323
80.0349,19.492,51.304
80.0544,18.606,53.745
80.073,17.969,55.65
80.091,18.753,53.326
80.1097,18.827,53.116
80.1286,20.858,47.943
80.1494,19.416,51.505
80.1688,18.755,53.32
80.1876,18.589,53.794
80.2062,15.547,64.319
80.2217,18.948,52.777
80.2407,19.925,50.189
80.2606,18.122,55.181
80.2787,18.141,55.124
80.2969,19.317,51.769
80.3162,18.879,52.968
80.3351,18.361,54.463
80.3534,17.335,57.686
80.3708,19.338,51.712
80.3901,19.583,51.065
80.4097,18.416,54.301
80.4281,18.7,53.476
80.4468,19.274,51.883
80.4661,19.609,50.998
80.4857,17.794,56.198
80.5035,19.293,51.832
80.5228,16.766,59.646
80.5395,18.781,53.245
80.5583,17.179,58.21
80.5755,17.44,57.338
80.5929,18.966,52.726
80.6119,17.749,56.34
80.6296,18.642,53.642
80.6483,18.503,54.046
80.6668,16.796,59.538
80.6836,20.649,48.429
80.7042,19.272,51.89
80.7235,17.926,55.786
80.7414,18.166,55.048
80.7596,17.579,56.887
80.7772,18.678,53.539
80.7958,18.594,53.78
80.8144,19.737,50.665
80.8342,16.955,58.979
80.8511,19.091,52.38
80.8702,27.794,35.979
80.898,18.753,53.324
80.9168,18.033,55.454
80.9348,18.645,53.634
80.9535,19.874,50.316
80.9733,19.568,51.104
80.9929,19.174,52.154
81.0121,36.658,27.279
81.0487,17.582,56.875
81.0663,19.213,52.048
81.0855,46.265,21.615
81.1318,19.469,51.363
81.1513,18.866,53.004
81.1701,18.23,54.856
81.1884,20.144,49.642
81.2085,18.052,55.394
81.2265,19.191,52.108
81.2457,19.398,51.552
81.2651,18.522,53.991
81.2837,20.997,47.626
81.3047,18.814,53.153
81.3235,19.626,50.953
81.3431,19.092,52.378
81.3622,19.411,51.518
81.3816,19.214,52.047
81.4008,18.631,53.675
81.4194,18.239,54.827
81.4377,19.788,50.534
81.4575,18.394,54.364
81.4759,18.18,55.007
81.494,17.562,56.94
81.5116,20.409,48.999
81.532,20.281,49.307
81.5523,17.758,56.313
81.5701,18.486,54.094
81.5885,18.489,54.085
81.607,19.431,51.465
81.6265,17.513,57.101
81.644,21.128,47.33
81.6651,17.824,56.105
81.6829,19.447,51.421
81.7024,18.297,54.654
81.7207,17.708,56.47
81.7384,18.418,54.296
81.7568,19.344,51.696
81.7761,18.395,54.363
81.7945,17.196,58.154
81.8117,18.741,53.36
81.8305,18.136,55.14
81.8486,18.648,53.626
81.8673,19.154,52.209
81.8864,19.332,51.728
81.9057,18.847,53.058
81.9246,19.267,51.903
81.9439,19.283,51.858
81.9631,19.028,52.555
81.9822,18.371,54.433
82.0005,18.244,54.812
82.0188,19.675,50.827
82.0385,19.018,52.581
82.0575,44.754,22.344
82.1022,18.627,53.686
82.1209,18.097,55.256
82.139,18.71,53.449
82.1577,17.716,56.447
82.1754,19.067,52.448
82.1944,19.014,52.593
82.2135,19.888,50.281
82.2333,19.69,50.787
82.253,19.839,50.407
82.2729,18.154,55.084
82.291,34.225,29.219
82.3253,17.958,55.686
82.3432,19.937,50.157
82.3631,18.342,54.518
82.3815,18.555,53.893
82.4,19.5,51.282
82.4195,19.712,50.732
82.4393,18.992,52.653
82.4583,19.404,51.534
82.4777,19.586,51.058
82.4972,19.924,50.19
82.5172,56.527,17.691
82.5737,19.056,52.477
82.5927,18.594,53.782
82.6113,18.929,52.829
82.6303,19.932,50.17
82.6502,18.67,53.562
82.6689,19.292,51.834
82.6882,19.061,52.464
82.7072,19.842,50.398
82.7271,18.222,54.879
82.7453,19.993,50.018
82.7653,19.649,50.894
82.7849,19.005,52.617
82.8039,19.59,51.046
82.8235,18.814,53.151
82.8423,19.625,50.955
82.862,21.013,47.59
82.883,19.517,51.238
82.9025,18.737,53.369
82.9212,19.389,51.577
82.9406,18.601,53.761
82.9592,19.523,51.222
82.9787,19.963,50.092
82.9987,20.111,49.723
83.0188,18.952,52.765
83.0378,18.721,53.415
83.0565,18.465,54.158
83.075,19.689,50.789
83.0946,19.813,50.471
83.1145,17.072,58.574
83.1315,18.815,53.149
83.1503,18.385,54.391
83.1687,18.295,54.661
83.187,18.041,55.429
83.2051,57.104,17.512
83.2622,19.723,50.703
83.2819,19.789,50.532
83.3017,20.396,49.029
83.3221,18.914,52.871
83.341,19.743,50.651
83.3607,19.847,50.386
83.3806,18.84,53.08
83.3994,19.331,51.73
83.4188,19.59,51.047
83.4383,19.488,51.313
83.4578,19.541,51.173
83.4774,18.234,54.844
83.4956,20.213,49.473
83.5158,18.816,53.145
83.5346,19.38,51.6
83.554,18.949,52.772
83.573,18.836,53.089
83.5918,20.503,48.774
83.6123,19.174,52.154
83.6315,19.7,50.762
83.6512,19.333,51.724
83.6705,20.406,49.004
83.6909,18.785,53.235
83.7097,19.919,50.204
83.7296,19.074,52.428
83.7487,19.008,52.61
83.7677,19.952,50.121
83.7877,19.218,52.035
83.8069,19.102,52.349
83.826,19.483,51.326
83.8455,18.845,53.065
83.8643,19.23,52.003
83.8835,19.859,50.354
83.9034,18.824,53.123
83.9222,20.679,48.359
83.9429,18.642,53.644
83.9615,19.0,52.632
