t_s,frametime_ms,fps
239.1636,19.659,50.866
239.1833,19.454,51.404
239.2027,20.38,49.068
239.2231,20.898,47.852
239.244,19.079,52.413
239.2631,21.068,47.465
239.2841,19.372,51.621
239.3035,20.239,49.411
239.3237,22.58,44.287
239.3463,20.101,49.75
239.3664,21.12,47.349
239.3875,20.093,49.769
239.4076,19.824,50.444
239.4275,20.697,48.317
239.4482,21.58,46.339
239.4697,18.893,52.929
239.4886,18.782,53.241
239.5074,19.632,50.936
239.527,20.188,49.534
239.5472,19.346,51.69
239.5666,21.454,46.612
239.588,20.072,49.821
239.6081,19.429,51.47
239.6275,20.902,47.843
239.6484,20.516,48.742
239.669,21.263,47.029
239.6902,20.566,48.623
239.7108,21.82,45.829
239.7326,21.022,47.568
239.7536,19.268,51.899
239.7729,20.904,47.837
239.7938,20.829,48.01
239.8146,19.757,50.616
239.8344,20.267,49.342
239.8547,18.999,52.635
239.8737,20.274,49.325
239.8939,20.58,48.591
239.9145,20.089,49.777
239.9346,18.898,52.915
239.9535,19.878,50.308
239.9734,20.133,49.669
239.9935,19.049,52.497
240.0126,19.635,50.929
240.0322,21.478,46.56
240.0537,20.715,48.274
240.0744,20.001,49.998
240.0944,19.386,51.584
240.1138,20.678,48.36
240.1344,20.301,49.258
240.1547,19.851,50.375
240.1746,20.597,48.55
240.1952,19.483,51.328
240.2147,52.676,18.984
240.2674,19.133,52.265
240.2865,19.528,51.209
240.306,20.766,48.156
240.3268,21.828,45.814
240.3486,20.445,48.911
240.3691,19.244,51.964
240.3883,19.652,50.886
240.4079,19.134,52.262
240.4271,20.472,48.847
240.4476,19.723,50.703
240.4673,19.84,50.403
240.4871,20.598,48.548
240.5077,20.308,49.242
240.528,21.171,47.234
240.5492,20.212,49.476
240.5694,19.191,52.108
240.5886,20.072,49.821
240.6087,22.835,43.792
240.6315,21.473,46.569
240.653,19.013,52.595
240.672,20.126,49.686
240.6921,20.645,48.437
240.7128,21.373,46.788
240.7341,19.949,50.128
240.7541,18.565,53.864
240.7726,20.008,49.981
240.7927,21.07,47.462
240.8137,19.623,50.961
240.8333,19.671,50.835
240.853,18.56,53.878
240.8716,20.115,49.713
240.8917,19.542,51.173
240.9112,19.708,50.741
240.9309,17.964,55.667
240.9489,21.583,46.333
240.9705,20.261,49.357
240.9908,20.669,48.381
241.0114,21.63,46.232
241.0331,19.152,52.213
241.0522,19.321,51.757
241.0715,20.249,49.385
241.0918,20.717,48.27
241.1125,19.541,51.174
241.132,18.689,53.507
241.1507,18.441,54.228
241.1692,20.662,48.399
241.1898,19.478,51.339
241.2093,20.758,48.173
241.2301,18.768,53.283
241.2488,20.183,49.548
241.269,20.122,49.697
241.2891,19.818,50.458
241.309,18.811,53.161
241.3278,21.025,47.563
241.3488,19.464,51.377
241.3683,19.88,50.301
241.3881,20.017,49.957
241.4081,19.459,51.391
241.4276,20.864,47.928
241.4485,20.182,49.548
241.4687,19.035,52.534
241.4877,21.16,47.26
241.5088,20.034,49.915
241.5289,21.166,47.245
241.5501,21.792,45.889
241.5718,19.614,50.983
241.5915,20.057,49.857
241.6115,20.635,48.462
241.6321,20.315,49.224
241.6525,19.285,51.854
241.6717,19.042,52.515
241.6908,21.687,46.11
241.7125,18.889,52.942
241.7314,20.995,47.63
241.7524,19.273,51.886
241.7716,19.851,50.376
241.7915,18.302,54.64
241.8098,19.224,52.018
241.829,18.883,52.958
241.8479,19.078,52.417
241.867,19.321,51.757
241.8863,39.453,25.347
241.9257,21.367,46.801
241.9471,19.935,50.164
241.967,20.149,49.631
241.9872,20.827,48.015
242.008,20.902,47.842
242.0289,18.318,54.592
242.0472,20.108,49.732
242.0674,18.527,53.974
242.0859,20.328,49.194
242.1062,19.357,51.662
242.1256,18.155,55.08
242.1437,19.107,52.336
242.1628,20.227,49.439
242.1831,19.532,51.197
242.2026,20.246,49.393
242.2228,20.248,49.386
242.2431,20.181,49.551
242.2633,20.806,48.063
242.2841,20.535,48.698
242.3046,21.142,47.299
242.3257,18.135,55.142
242.3439,19.905,50.239
242.3638,18.796,53.204
242.3826,20.466,48.861
242.403,18.666,53.573
242.4217,20.092,49.771
242.4418,19.323,51.753
242.4611,19.981,50.048
242.4811,20.271,49.332
242.5014,20.982,47.66
242.5224,20.333,49.181
242.5427,18.999,52.634
242.5617,19.383,51.59
242.5811,20.52,48.733
242.6016,20.566,48.624
242.6222,19.677,50.822
242.6418,19.307,51.794
242.6611,19.159,52.195
242.6803,19.694,50.777
242.7,19.806,50.49
242.7198,21.366,46.803
242.7412,19.044,52.51
242.7602,21.356,46.824
242.7816,19.288,51.846
242.8009,18.376,54.418
242.8192,19.297,51.822
242.8385,19.949,50.127
242.8585,19.851,50.376
242.8783,20.924,47.791
242.8993,19.101,52.352
242.9184,19.565,51.111
242.9379,18.603,53.755
242.9565,18.841,53.075
242.9754,19.715,50.722
242.9951,19.977,50.057
243.0151,19.759,50.61
243.0348,22.093,45.263
243.0569,20.917,47.808
243.0778,18.992,52.653
243.0968,20.023,49.942
243.1168,21.546,46.413
243.1384,21.135,47.315
243.1595,19.362,51.648
243.1789,17.775,56.257
243.1967,19.537,51.184
243.2162,18.359,54.469
243.2346,19.105,52.341
243.2537,19.045,52.507
243.2727,18.365,54.452
243.2911,21.641,46.208
243.3127,18.371,54.434
243.3311,19.125,52.287
243.3502,20.835,47.997
243.371,20.253,49.375
243.3913,20.818,48.036
243.4121,20.041,49.897
243.4322,19.91,50.227
243.4521,19.292,51.836
243.4714,18.763,53.295
243.4901,18.722,53.414
243.5088,21.487,46.54
243.5303,19.218,52.036
243.5495,20.735,48.227
243.5703,19.508,51.262
243.5898,19.737,50.666
243.6095,18.795,53.206
243.6283,19.109,52.332
243.6474,19.839,50.407
243.6673,19.657,50.873
243.6869,18.466,54.153
243.7054,19.21,52.057
243.7246,19.593,51.039
243.7442,18.718,53.424
243.7629,19.709,50.738
243.7826,20.327,49.197
243.8029,18.308,54.62
243.8213,18.514,54.013
243.8398,19.947,50.133
243.8597,19.061,52.464
243.8788,18.846,53.061
243.8976,19.89,50.276
243.9175,20.359,49.117
243.9379,18.114,55.207
243.956,19.242,51.969
243.9752,18.971,52.711
243.9942,20.429,48.949
244.0146,20.841,47.983
244.0355,40.197,24.877
244.0757,17.299,57.808
244.093,18.839,53.083
244.1118,19.046,52.506
244.1309,18.891,52.937
244.1497,18.577,53.83
244.1683,18.734,53.379
244.1871,18.315,54.6
244.2054,20.629,48.475
244.226,20.341,49.163
244.2463,20.353,49.132
244.2667,19.822,50.448
244.2865,18.951,52.768
244.3055,19.213,52.047
244.3247,18.954,52.759
244.3436,18.945,52.784
244.3626,18.126,55.168
244.3807,18.488,54.089
244.3992,19.703,50.753
244.4189,18.526,53.979
244.4374,17.807,56.156
244.4552,20.479,48.831
244.4757,19.118,52.306
244.4948,19.497,51.289
244.5143,19.063,52.457
244.5334,17.664,56.611
244.5511,19.546,51.162
244.5706,19.198,52.088
244.5898,18.928,52.831
244.6087,19.922,50.196
244.6286,20.663,48.396
244.6493,34.037,29.38
244.6833,18.656,53.601
244.702,19.465,51.373
244.7215,18.79,53.219
244.7403,18.796,53.202
244.7591,20.022,49.946
244.7791,19.176,52.148
244.7983,18.922,52.848
244.8172,17.119,58.414
244.8343,20.567,48.622
244.8549,17.682,56.553
244.8725,18.777,53.255
244.8913,19.655,50.877
244.911,18.561,53.877
244.9295,18.722,53.414
244.9483,20.569,48.617
244.9688,17.347,57.648
244.9862,17.052,58.646
245.0032,18.744,53.352
245.022,17.929,55.774
245.0399,18.406,54.331
245.0583,20.152,49.623
245.0785,18.684,53.52
245.0971,18.596,53.775
245.1157,18.574,53.839
245.1343,19.212,52.051
245.1535,17.888,55.902
245.1714,18.513,54.016
245.1899,18.715,53.432
245.2086,18.869,52.998
245.2275,18.287,54.683
245.2458,18.956,52.753
245.2647,18.241,54.823
245.283,18.791,53.218
245.3018,18.763,53.296
245.3205,18.718,53.424
245.3393,17.804,56.168
245.3571,18.247,54.802
245.3753,17.841,56.049
245.3932,18.412,54.313
245.4116,18.068,55.348
245.4296,18.644,53.636
245.4483,20.012,49.97
245.4683,17.94,55.742
245.4862,19.606,51.004
245.5058,19.745,50.647
245.5256,18.893,52.928
245.5445,17.835,56.071
245.5623,17.184,58.193
245.5795,18.464,54.16
245.598,17.778,56.249
245.6157,19.572,51.094
245.6353,17.944,55.729
245.6533,18.478,54.118
245.6717,17.466,57.255
245.6892,19.284,51.856
245.7085,19.554,51.141
245.728,17.068,58.588
245.7451,17.468,57.247
245.7626,19.293,51.831
245.7819,18.841,53.075
245.8007,17.309,57.773
245.818,19.432,51.462
245.8374,19.005,52.617
245.8564,18.374,54.425
245.8748,18.869,52.997
245.8937,19.205,52.069
245.9129,19.018,52.581
245.9319,17.697,56.508
245.9496,19.165,52.179
245.9688,18.618,53.711
245.9874,18.771,53.275
246.0062,17.837,56.062
246.024,17.074,58.569
246.0411,18.768,53.282
246.0598,20.12,49.703
246.08,17.86,55.99
246.0978,19.829,50.431
246.1177,18.519,53.998
246.1362,16.725,59.792
246.1529,17.487,57.184
246.1704,20.132,49.671
246.1905,18.607,53.743
246.2091,19.637,50.924
246.2288,19.207,52.065
246.248,18.164,55.053
246.2661,18.734,53.379
246.2849,18.127,55.166
246.303,18.861,53.02
246.3219,16.895,59.188
246.3388,18.352,54.49
246.3571,17.156,58.287
246.3743,17.676,56.575
246.3919,17.891,55.893
246.4098,18.929,52.83
246.4288,17.866,55.974
246.4466,19.059,52.468
246.4657,17.508,57.116
246.4832,17.414,57.424
246.5006,18.87,52.993
246.5195,19.187,52.117
246.5387,18.64,53.648
246.5573,18.835,53.094
246.5761,18.516,54.007
246.5947,19.641,50.913
246.6143,17.46,57.272
246.6318,18.385,54.391
246.6501,15.689,63.74
246.6658,18.213,54.905
246.684,19.334,51.722
246.7034,18.212,54.91
246.7216,18.503,54.047
246.7401,17.312,57.764
246.7574,18.621,53.703
246.776,18.811,53.16
246.7948,18.83,53.108
246.8137,17.785,56.228
246.8314,17.609,56.79
246.8491,17.361,57.6
246.8664,18.368,54.441
246.8848,18.177,55.014
246.903,20.127,49.686
246.9231,17.242,57.999
246.9403,19.057,52.475
246.9594,16.439,60.833
246.9758,18.059,55.375
246.9939,17.355,57.622
247.0112,17.756,56.318
247.029,18.019,55.497
247.047,18.193,54.966
247.0652,18.158,55.073
247.0834,18.803,53.184
247.1022,18.496,54.066
247.1207,19.595,51.034
247.1403,18.815,53.149
247.1591,16.051,62.301
247.1751,19.589,51.048
247.1947,19.151,52.216
247.2139,16.017,62.433
247.2299,18.913,52.874
247.2488,18.365,54.45
247.2672,17.887,55.907
247.285,17.79,56.212
247.3028,17.183,58.199
247.32,17.929,55.774
247.3379,18.101,55.247
247.356,17.817,56.126
247.3739,17.271,57.9
247.3911,16.469,60.72
247.4076,17.818,56.124
247.4254,17.24,58.005
247.4427,18.558,53.884
247.4612,18.527,53.974
247.4797,16.999,58.829
247.4967,18.974,52.703
247.5157,19.45,51.414
247.5352,17.164,58.262
247.5523,17.539,57.014
247.5699,18.81,53.162
247.5887,16.757,59.677
247.6054,16.781,59.59
247.6222,17.594,56.836
247.6398,18.623,53.697
247.6584,16.826,59.431
247.6753,18.2,54.944
247.6935,18.498,54.061
247.712,16.961,58.96
247.7289,18.181,55.003
247.7471,17.622,56.747
247.7647,16.88,59.242
247.7816,19.535,51.191
247.8011,16.635,60.114
247.8178,38.016,26.305
247.8558,18.578,53.827
247.8744,17.948,55.718
247.8923,17.625,56.737
247.9099,18.479,54.117
247.9284,19.84,50.404
247.9483,17.616,56.767
247.9659,17.645,56.672
247.9835,17.191,58.169
248.0007,18.295,54.66
248.019,19.625,50.956
248.0386,18.391,54.375
248.057,19.008,52.609
248.076,16.866,59.291
248.0929,18.947,52.78
248.1118,18.769,53.279
248.1306,16.72,59.809
248.1473,19.416,51.503
248.1668,16.259,61.505
248.183,19.005,52.617
248.202,17.136,58.358
248.2192,15.006,66.639
248.2342,17.034,58.708
248.2512,15.34,65.191
248.2665,16.655,60.04
248.2832,17.051,58.649
248.3002,18.444,54.217
248.3187,19.311,51.784
248.338,17.206,58.12
248.3552,18.9,52.909
248.3741,16.862,59.307
248.391,17.247,57.98
248.4082,19.739,50.661
248.4279,18.462,54.165
248.4464,16.951,58.995
248.4634,17.031,58.717
248.4804,19.15,52.219
248.4995,15.135,66.071
248.5147,17.235,58.022
248.5319,16.234,61.598
248.5481,16.601,60.239
248.5647,18.596,53.775
248.5833,16.112,62.065
248.5995,17.286,57.85
248.6167,17.668,56.598
248.6344,18.403,54.34
248.6528,18.076,55.323
248.6709,16.846,59.362
248.6877,19.268,51.901
248.707,16.17,61.845
248.7232,18.544,53.927
248.7417,18.208,54.922
248.7599,19.271,51.892
248.7792,18.23,54.854
248.7974,17.458,57.279
248.8149,18.436,54.242
248.8333,17.566,56.929
248.8509,15.843,63.121
248.8667,16.728,59.779
248.8835,17.688,56.535
248.9011,17.089,58.519
248.9182,16.054,62.289
248.9343,17.218,58.078
248.9515,16.904,59.159
248.9684,17.193,58.165
248.9856,18.262,54.759
249.0039,18.793,53.212
249.0227,17.467,57.252
249.0401,18.458,54.177
249.0586,17.952,55.704
249.0765,17.861,55.988
249.0944,17.107,58.457
249.1115,17.038,58.691
249.1285,18.019,55.496
249.1466,17.592,56.844
249.1641,15.875,62.991
249.18,17.451,57.302
249.1975,16.561,60.384
249.214,17.24,58.003
249.2313,17.016,58.768
249.2483,16.035,62.362
249.2643,17.744,56.357
249.2821,17.509,57.114
249.2996,17.538,57.018
249.3171,16.279,61.43
249.3334,19.02,52.575
249.3524,18.29,54.676
249.3707,15.899,62.897
249.3866,18.034,55.451
249.4046,18.804,53.181
249.4234,18.675,53.546
249.4421,16.596,60.256
249.4587,19.02,52.576
249.4777,17.437,57.348
249.4952,16.608,60.212
249.5118,17.406,57.451
249.5292,17.755,56.323
249.5469,16.514,60.556
249.5635,17.118,58.417
249.5806,16.79,59.558
249.5974,17.712,56.459
249.6151,18.257,54.773
249.6333,15.732,63.565
249.6491,16.93,59.066
249.666,17.851,56.02
249.6838,28.303,35.331
249.7121,15.948,62.705
249.7281,17.477,57.219
249.7456,18.122,55.18
249.7637,17.202,58.134
249.7809,15.875,62.992
249.7968,16.612,60.199
249.8134,17.982,55.611
249.8314,17.711,56.463
249.8491,17.23,58.038
249.8663,17.555,56.965
249.8839,16.697,59.891
249.9006,16.087,62.16
249.9166,17.657,56.634
249.9343,17.861,55.987
249.9522,17.185,58.191
249.9693,17.005,58.807
249.9864,18.672,53.555
250.005,15.648,63.904
250.0207,16.718,59.815
250.0374,16.499,60.61
250.0539,16.75,59.702
250.0706,17.602,56.81
250.0882,17.801,56.177
250.106,18.004,55.542
250.124,16.191,61.764
250.1402,18.52,53.995
250.1588,17.051,58.649
250.1758,18.376,54.418
250.1942,17.945,55.726
250.2121,16.291,61.385
250.2284,18.344,54.514
250.2468,16.243,61.564
250.263,17.878,55.934
250.2809,17.394,57.492
250.2983,17.426,57.387
250.3157,17.847,56.032
250.3336,17.133,58.366
250.3507,17.214,58.092
250.3679,18.161,55.062
250.3861,16.311,61.308
250.4024,17.995,55.57
250.4204,17.556,56.959
250.4379,18.482,54.107
250.4564,17.152,58.302
250.4736,17.166,58.256
250.4907,16.858,59.318
250.5076,16.846,59.363
250.5244,15.718,63.621
250.5401,18.215,54.899
250.5584,17.097,58.491
250.5755,17.057,58.625
250.5925,17.597,56.828
250.6101,16.595,60.26
250.6267,16.93,59.067
250.6436,15.685,63.756
250.6593,17.363,57.593
250.6767,18.285,54.689
250.695,16.918,59.107
250.7119,17.492,57.17
250.7294,18.397,54.355
250.7478,16.123,62.023
250.7639,17.152,58.303
250.7811,16.499,60.611
250.7976,16.286,61.402
250.8138,15.617,64.034
250.8295,17.26,57.939
250.8467,17.474,57.227
250.8642,18.179,55.009
250.8824,16.522,60.526
250.8989,17.553,56.97
250.9164,17.683,56.55
250.9341,17.047,58.66
250.9512,17.493,57.165
250.9687,17.421,57.401
250.9861,16.693,59.904
251.0028,17.836,56.065
251.0206,17.248,57.977
251.0379,17.878,55.934
251.0557,17.971,55.645
251.0737,17.311,57.768
251.091,16.885,59.222
251.1079,19.437,51.448
251.1273,17.307,57.779
251.1447,16.536,60.475
251.1612,17.488,57.182
251.1787,16.118,62.041
251.1948,17.399,57.475
251.2122,17.256,57.952
251.2295,16.55,60.422
251.246,16.377,61.061
251.2624,17.206,58.121
251.2796,34.562,28.933
251.3141,18.572,53.844
251.3327,16.337,61.212
251.3491,16.428,60.871
251.3655,17.72,56.434
251.3832,16.369,61.091
251.3996,16.373,61.076
251.4159,18.733,53.382
251.4347,16.755,59.685
251.4514,18.422,54.283
251.4699,18.133,55.148
251.488,16.83,59.418
251.5048,18.373,54.426
251.5232,18.584,53.809
251.5418,15.981,62.575
251.5578,18.358,54.473
251.5761,14.95,66.891
251.5911,16.111,62.069
251.6072,16.798,59.53
251.624,39.285,25.455
251.6633,16.499,60.609
251.6798,16.581,60.309
251.6963,17.997,55.563
251.7143,16.216,61.666
251.7306,18.036,55.444
251.7486,16.621,60.165
251.7652,17.817,56.127
251.783,16.735,59.754
251.7998,15.224,65.684
251.815,18.816,53.146
251.8338,18.532,53.961
251.8523,17.477,57.217
251.8698,16.455,60.772
251.8863,18.799,53.194
251.9051,16.734,59.759
251.9218,32.519,30.751
251.9543,16.594,60.261
251.9709,16.941,59.027
251.9879,17.435,57.355
252.0053,17.035,58.701
252.0223,16.727,59.784
252.0391,18.767,53.285
252.0578,18.377,54.417
252.0762,17.294,57.823
252.0935,19.078,52.417
252.1126,17.562,56.94
252.1301,15.934,62.759
252.1461,17.054,58.637
252.1631,17.623,56.745
252.1807,18.991,52.657
252.1997,16.053,62.292
252.2158,17.754,56.325
252.2335,17.517,57.086
252.2511,16.745,59.72
252.2678,18.54,53.937
252.2863,15.742,63.523
252.3021,17.299,57.807
252.3194,17.894,55.885
252.3373,16.526,60.509
252.3538,16.232,61.606
252.37,16.803,59.512
252.3868,16.442,60.821
252.4033,17.952,55.703
252.4212,15.969,62.621
252.4372,16.597,60.251
252.4538,18.868,53.001
252.4727,17.787,56.222
252.4905,16.382,61.041
252.5068,18.042,55.427
252.5249,15.344,65.172
252.5402,15.823,63.197
252.556,16.21,61.691
252.5723,15.378,65.026
252.5876,17.645,56.674
252.6053,18.71,53.447
252.624,19.084,52.4
252.6431,16.682,59.946
252.6598,16.72,59.808
252.6765,17.142,58.337
252.6936,18.848,53.055
252.7125,16.584,60.301
252.729,19.349,51.683
252.7484,17.36,57.604
252.7658,18.475,54.128
252.7842,15.609,64.065
252.7998,17.793,56.202
252.8176,16.833,59.408
252.8345,18.47,54.142
252.8529,16.427,60.876
252.8694,17.506,57.123
252.8869,17.451,57.303
252.9043,17.071,58.578
252.9214,19.259,51.925
252.9407,17.083,58.539
252.9577,18.575,53.835
252.9763,17.426,57.385
252.9937,14.857,67.307
253.0086,18.165,55.05
253.0268,18.487,54.093
253.0452,15.464,64.667
253.0607,18.299,54.649
253.079,16.677,59.963
253.0957,16.901,59.169
253.1126,16.498,60.614
253.1291,16.44,60.826
253.1455,16.886,59.221
253.1624,18.019,55.497
253.1804,17.395,57.488
253.1978,17.713,56.457
253.2155,17.892,55.89
253.2334,16.679,59.957
253.2501,19.041,52.517
253.2691,16.329,61.241
253.2855,16.218,61.662
253.3017,15.911,62.851
253.3176,17.138,58.35
253.3347,18.094,55.268
253.3528,17.357,57.614
253.3702,16.117,62.047
253.3863,16.233,61.602
253.4025,16.889,59.209
253.4194,17.67,56.592
253.4371,16.926,59.081
253.454,16.183,61.794
253.4702,17.376,57.55
253.4876,16.867,59.287
253.5045,17.368,57.576
253.5218,18.254,54.784
253.5401,16.826,59.433
253.5569,18.202,54.94
253.5751,15.973,62.605
253.5911,18.701,53.472
253.6098,17.377,57.547
253.6272,17.969,55.65
253.6451,16.595,60.258
253.6617,16.051,62.302
253.6778,19.042,52.515
253.6968,15.493,64.545
253.7123,18.981,52.686
253.7313,17.427,57.382
253.7487,18.094,55.268
253.7668,19.324,51.75
253.7861,17.39,57.503
253.8035,17.632,56.716
253.8212,18.918,52.859
253.8401,17.6,56.819
253.8577,17.08,58.548
253.8748,16.406,60.953
253.8912,47.668,20.978
253.9388,17.86,55.992
253.9567,19.113,52.32
253.9758,16.861,59.308
253.9927,17.058,58.625
254.0097,16.531,60.493
254.0262,17.659,56.627
254.0439,18.637,53.658
254.0625,18.104,55.236
254.0806,16.269,61.467
254.0969,17.697,56.506
254.1146,18.561,53.875
254.1332,17.05,58.65
254.1502,16.786,59.573
254.167,16.963,58.95
254.184,16.509,60.573
254.2005,17.291,57.835
254.2178,17.213,58.094
254.235,18.362,54.459
254.2534,17.745,56.353
254.2711,15.497,64.53
254.2866,17.706,56.477
254.3043,16.805,59.506
254.3211,18.03,55.464
254.3391,19.47,51.36
254.3586,18.352,54.489
254.377,17.987,55.594
254.3949,18.345,54.511
254.4133,17.988,55.593
254.4313,18.136,55.138
254.4494,16.982,58.886
254.4664,17.521,57.073
254.4839,16.66,60.024
254.5006,18.315,54.6
254.5189,18.196,54.956
254.5371,17.375,57.555
254.5545,19.068,52.445
254.5735,17.269,57.906
254.5908,18.529,53.969
254.6093,19.315,51.772
254.6286,17.09,58.514
254.6457,16.373,61.076
254.6621,17.682,56.555
254.6798,17.613,56.775
254.6974,19.562,51.12
254.717,19.835,50.417
254.7368,17.767,56.284
254.7546,16.856,59.328
254.7714,18.873,52.985
254.7903,17.909,55.837
254.8082,17.652,56.651
254.8259,16.844,59.369
254.8427,18.591,53.788
254.8613,16.83,59.418
254.8781,16.815,59.47
254.8949,17.496,57.157
254.9124,19.771,50.58
254.9322,18.88,52.965
254.9511,18.349,54.5
254.9694,18.62,53.707
254.9881,17.148,58.316
255.0052,18.931,52.822
255.0241,17.27,57.905
255.0414,19.538,51.183
255.0609,16.467,60.727
255.0774,18.447,54.208
255.0959,18.548,53.914
255.1144,16.921,59.098
255.1313,18.867,53.004
255.1502,18.503,54.046
255.1687,19.487,51.317
255.1882,18.14,55.126
255.2063,16.76,59.664
255.2231,18.434,54.249
255.2415,18.847,53.058
255.2604,18.311,54.612
255.2787,18.457,54.181
255.2971,18.168,55.041
255.3153,19.871,50.324
255.3352,19.304,51.804
255.3545,17.531,57.043
255.372,18.273,54.727
255.3903,17.09,58.515
255.4074,18.703,53.466
255.4261,19.266,51.904
255.4453,15.79,63.329
255.4611,17.513,57.102
255.4786,17.988,55.594
255.4966,18.801,53.189
255.5154,18.28,54.706
255.5337,18.821,53.133
255.5525,15.903,62.882
255.5684,19.863,50.344
255.5883,19.497,51.289
255.6078,18.781,53.245
255.6266,18.704,53.463
255.6453,17.563,56.939
255.6628,17.286,57.851
255.6801,18.997,52.641
255.6991,19.647,50.897
255.7188,16.863,59.301
255.7356,17.714,56.453
255.7533,17.275,57.886
255.7706,18.485,54.097
255.7891,16.955,58.979
255.8061,17.838,56.059
255.8239,17.803,56.171
255.8417,17.031,58.717
255.8587,16.846,59.363
255.8756,18.747,53.341
255.8943,18.572,53.844
255.9129,16.603,60.228
255.9295,17.689,56.533
255.9472,18.846,53.062
255.966,17.849,56.026
255.9839,18.428,54.265
256.0023,18.228,54.861
256.0205,18.04,55.431
256.0386,18.304,54.634
256.0569,16.806,59.502
256.0737,17.928,55.779
256.0916,19.161,52.19
256.1108,17.401,57.467
256.1282,19.541,51.174
256.1477,17.541,57.01
256.1653,18.768,53.282
256.184,18.413,54.31
256.2024,18.28,54.704
256.2207,18.895,52.925
256.2396,17.938,55.748
256.2576,16.599,60.244
256.2742,19.977,50.058
256.2941,18.652,53.614
256.3128,17.327,57.712
256.3301,18.366,54.45
256.3485,17.622,56.747
256.3661,19.458,51.392
256.3856,16.698,59.887
256.4023,18.224,54.873
256.4205,17.214,58.093
256.4377,17.605,56.803
256.4553,39.338,25.421
256.4946,17.637,56.699
256.5123,18.854,53.039
256.5311,18.03,55.463
256.5492,18.283,54.695
256.5674,17.245,57.987
256.5847,19.015,52.589
256.6037,17.526,57.059
256.6212,18.173,55.026
256.6394,17.866,55.972
256.6573,56.753,17.62
256.714,17.369,57.575
256.7314,18.534,53.954
256.7499,19.562,51.121
256.7695,18.96,52.742
256.7884,18.269,54.739
256.8067,17.271,57.902
256.824,19.245,51.962
256.8432,18.025,55.479
256.8613,17.266,57.918
256.8785,18.821,53.133
256.8973,47.446,21.077
256.9448,18.689,53.507
256.9635,18.926,52.839
256.9824,18.179,55.01
257.0006,18.755,53.319
257.0193,18.51,54.024
257.0378,18.126,55.168
257.056,18.777,53.258
257.0747,17.635,56.705
257.0924,18.302,54.639
257.1107,18.303,54.634
257.129,19.226,52.012
257.1482,17.705,56.483
257.1659,19.122,52.296
257.185,18.391,54.376
257.2034,18.858,53.028
257.2223,17.273,57.894
257.2396,18.279,54.706
257.2578,18.799,53.195
257.2766,19.099,52.357
257.2957,17.895,55.88
257.3136,18.383,54.399
257.332,18.303,54.635
257.3503,20.257,49.366
257.3706,18.558,53.886
257.3891,19.162,52.186
257.4083,16.896,59.185
257.4252,18.782,53.244
257.444,17.72,56.433
257.4617,18.682,53.528
257.4804,17.643,56.679
257.498,20.636,48.459
257.5187,33.411,29.93
257.5521,16.897,59.184
257.569,18.011,55.522
257.587,18.687,53.515
257.6057,17.112,58.44
257.6228,18.268,54.742
257.641,18.759,53.307
257.6598,16.561,60.381
257.6764,17.714,56.452
257.6941,18.227,54.864
257.7123,17.916,55.816
257.7302,16.799,59.526
257.747,16.836,59.398
257.7639,15.994,62.525
257.7798,18.513,54.017
257.7984,17.756,56.318
257.8161,18.399,54.351
257.8345,16.673,59.977
257.8512,18.477,54.122
257.8697,16.717,59.82
257.8864,18.669,53.564
257.905,17.935,55.757
257.923,17.986,55.598
257.941,16.179,61.808
257.9571,18.538,53.944
257.9757,18.717,53.428
257.9944,18.289,54.678
258.0127,18.116,55.2
258.0308,18.358,54.472
258.0492,17.156,58.287
258.0663,16.43,60.866
258.0828,19.25,51.948
258.102,18.068,55.348
258.1201,20.705,48.297
258.1408,19.041,52.518
258.1598,16.876,59.256
258.1767,18.515,54.011
258.1952,19.224,52.018
258.2144,18.84,53.079
258.2333,17.982,55.611
258.2513,17.674,56.579
258.2689,16.813,59.476
258.2857,18.243,54.814
258.304,18.737,53.37
258.3227,18.121,55.186
258.3408,18.124,55.175
258.359,18.849,53.054
258.3778,19.19,52.111
258.397,16.873,59.268
258.4139,19.687,50.795
258.4336,18.786,53.232
258.4523,19.43,51.467
258.4718,19.642,50.91
258.4914,17.538,57.018
258.509,17.299,57.806
258.5263,19.659,50.867
258.5459,17.422,57.398
258.5633,19.328,51.739
258.5827,16.998,58.831
258.5997,16.633,60.12
258.6163,17.457,57.283
258.6338,18.065,55.356
258.6518,19.739,50.661
258.6716,18.505,54.039
258.6901,18.596,53.774
258.7087,17.647,56.665
258.7263,17.583,56.874
258.7439,18.169,55.04
258.7621,17.599,56.822
258.7797,19.486,51.319
258.7991,17.188,58.18
258.8163,18.997,52.641
258.8353,17.562,56.943
258.8529,18.793,53.211
258.8717,19.894,50.267
258.8916,17.828,56.092
258.9094,19.733,50.677
258.9291,18.481,54.11
258.9476,18.116,55.2
258.9657,19.389,51.577
258.9851,18.879,52.969
259.004,16.136,61.972
259.0201,19.028,52.554
259.0392,19.411,51.516
259.0586,18.734,53.38
259.0773,17.976,55.629
259.0953,18.48,54.113
259.1138,18.199,54.949
259.132,16.995,58.84
259.149,18.485,54.098
259.1674,16.918,59.109
259.1844,18.492,54.078
259.2029,18.171,55.031
259.221,18.921,52.852
259.24,17.373,57.559
259.2573,19.623,50.961
259.2769,17.706,56.477
259.2947,16.394,60.997
259.311,17.883,55.921
