t_s,frametime_ms,fps
251.0792,14.481,69.056
251.0937,14.417,69.363
251.1081,14.727,67.904
251.1229,14.641,68.303
251.1375,15.131,66.087
251.1526,15.676,63.791
251.1683,15.316,65.291
251.1836,15.19,65.833
251.1988,14.942,66.924
251.2137,15.1,66.224
251.2288,16.351,61.157
251.2452,14.226,70.293
251.2594,14.083,71.007
251.2735,14.138,70.73
251.2876,15.863,63.041
251.3035,15.574,64.208
251.3191,14.751,67.791
251.3338,14.509,68.921
251.3483,15.405,64.915
251.3637,16.669,59.991
251.3804,13.909,71.895
251.3943,14.706,68.0
251.409,13.928,71.798
251.423,14.85,67.341
251.4378,15.885,62.953
251.4537,15.179,65.882
251.4689,15.19,65.833
251.4841,14.694,68.056
251.4988,15.608,64.071
251.5144,15.419,64.857
251.5298,14.541,68.769
251.5443,14.321,69.826
251.5586,15.897,62.904
251.5745,13.932,71.777
251.5885,15.911,62.851
251.6044,15.574,64.21
251.62,13.793,72.503
251.6338,14.1,70.92
251.6479,15.531,64.385
251.6634,16.911,59.132
251.6803,14.717,67.95
251.695,15.684,63.76
251.7107,15.043,66.475
251.7257,15.436,64.782
251.7412,15.671,63.81
251.7568,13.283,75.286
251.7701,15.066,66.372
251.7852,15.473,64.63
251.8007,15.552,64.299
251.8162,14.36,69.637
251.8306,15.497,64.528
251.8461,15.988,62.547
251.8621,15.844,63.116
251.8779,15.636,63.956
251.8935,15.528,64.398
251.9091,15.513,64.463
251.9246,15.079,66.319
251.9397,15.746,63.51
251.9554,15.945,62.717
251.9714,14.388,69.501
251.9857,15.522,64.423
252.0013,15.7,63.694
252.017,15.068,66.367
252.032,14.882,67.195
252.0469,14.796,67.585
252.0617,14.94,66.934
252.0767,15.794,63.317
252.0924,14.258,70.137
252.1067,16.641,60.092
252.1233,15.231,65.656
252.1386,15.827,63.182
252.1544,14.226,70.293
252.1686,14.082,71.011
252.1827,15.89,62.931
252.1986,14.854,67.321
252.2135,14.948,66.897
252.2284,14.262,70.116
252.2427,15.222,65.694
252.2579,13.926,71.806
252.2718,15.123,66.123
252.2869,16.449,60.794
252.3034,14.426,69.319
252.3178,13.165,75.958
252.331,14.695,68.048
252.3457,14.717,67.949
252.3604,15.879,62.975
252.3763,14.6,68.492
252.3909,14.212,70.361
252.4051,16.378,61.057
252.4215,15.332,65.221
252.4368,15.276,65.464
252.4521,15.15,66.007
252.4672,13.396,74.649
252.4806,15.666,63.833
252.4963,14.086,70.992
252.5104,15.637,63.949
252.526,14.125,70.798
252.5401,16.33,61.236
252.5565,14.41,69.396
252.5709,14.843,67.373
252.5857,15.077,66.324
252.6008,15.807,63.264
252.6166,14.193,70.46
252.6308,16.54,60.459
252.6473,14.398,69.455
252.6617,14.915,67.047
252.6766,15.041,66.483
252.6917,16.276,61.442
252.708,15.316,65.29
252.7233,15.523,64.42
252.7388,14.377,69.553
252.7532,15.103,66.21
252.7683,16.547,60.435
252.7848,15.862,63.045
252.8007,16.364,61.111
252.8171,16.051,62.301
252.8331,15.889,62.935
252.849,13.713,72.923
252.8627,16.485,60.663
252.8792,14.99,66.712
252.8942,15.87,63.012
252.9101,15.543,64.336
252.9256,15.106,66.2
252.9407,14.398,69.455
252.9551,15.493,64.545
252.9706,14.767,67.721
252.9854,13.864,72.128
252.9992,15.215,65.725
253.0144,15.354,65.131
253.0298,14.434,69.279
253.0442,14.519,68.873
253.0587,14.554,68.708
253.0733,15.123,66.124
253.0884,14.442,69.242
253.1029,16.107,62.084
253.119,16.502,60.598
253.1355,16.01,62.461
253.1515,14.635,68.33
253.1661,16.686,59.93
253.1828,16.507,60.58
253.1993,13.705,72.964
253.213,14.235,70.247
253.2273,13.816,72.381
253.2411,16.951,58.992
253.258,15.151,66.001
253.2732,30.262,33.044
253.3034,14.332,69.776
253.3178,15.76,63.453
253.3335,15.342,65.182
253.3489,15.9,62.891
253.3648,17.082,58.54
253.3818,16.054,62.29
253.3979,15.922,62.804
253.4138,14.786,67.633
253.4286,15.531,64.388
253.4441,15.29,65.401
253.4594,15.77,63.412
253.4752,16.582,60.305
253.4918,14.689,68.077
253.5065,14.726,67.909
253.5212,15.611,64.056
253.5368,14.707,67.993
253.5515,16.901,59.169
253.5684,15.06,66.399
253.5835,14.64,68.305
253.5981,14.254,70.155
253.6124,16.656,60.038
253.629,15.009,66.629
253.644,15.708,63.66
253.6597,16.857,59.323
253.6766,15.741,63.528
253.6923,15.778,63.378
253.7081,15.41,64.893
253.7235,15.893,62.921
253.7394,15.948,62.704
253.7554,16.286,61.402
253.7717,15.597,64.114
253.7873,16.717,59.818
253.804,14.13,70.77
253.8181,16.237,61.586
253.8343,14.859,67.3
253.8492,15.157,65.976
253.8644,16.544,60.447
253.8809,14.43,69.298
253.8953,15.161,65.959
253.9105,15.261,65.527
253.9258,15.555,64.288
253.9413,15.38,65.018
253.9567,15.757,63.465
253.9724,16.4,60.977
253.9888,14.304,69.909
254.0031,14.651,68.253
254.0178,15.405,64.913
254.0332,16.164,61.867
254.0494,16.22,61.652
254.0656,14.875,67.227
254.0805,16.873,59.268
254.0973,15.279,65.448
254.1126,16.507,60.581
254.1291,15.736,63.549
254.1449,16.031,62.38
254.1609,16.025,62.402
254.1769,15.575,64.206
254.1925,15.249,65.577
254.2077,14.974,66.783
254.2227,16.335,61.218
254.239,17.343,57.66
254.2564,15.703,63.681
254.2721,15.777,63.385
254.2879,15.632,63.973
254.3035,14.765,67.73
254.3183,15.752,63.484
254.334,15.325,65.253
254.3493,15.247,65.587
254.3646,18.065,55.355
254.3827,15.693,63.721
254.3983,16.449,60.796
254.4148,16.323,61.263
254.4311,17.009,58.793
254.4481,15.883,62.959
254.464,15.918,62.824
254.4799,14.969,66.803
254.4949,14.589,68.545
254.5095,13.295,75.215
254.5228,17.38,57.538
254.5402,14.43,69.3
254.5546,15.015,66.6
254.5696,15.659,63.86
254.5853,15.769,63.416
254.601,16.315,61.294
254.6174,17.018,58.762
254.6344,16.811,59.486
254.6512,14.607,68.461
254.6658,14.403,69.429
254.6802,17.354,57.624
254.6975,15.143,66.035
254.7127,14.548,68.737
254.7272,14.223,70.309
254.7415,14.535,68.799
254.756,15.114,66.163
254.7711,16.25,61.539
254.7874,16.129,61.999
254.8035,14.666,68.184
254.8182,16.797,59.535
254.835,14.601,68.489
254.8496,15.787,63.344
254.8653,16.269,61.467
254.8816,16.017,62.434
254.8976,15.584,64.168
254.9132,16.302,61.341
254.9295,14.694,68.053
254.9442,15.517,64.448
254.9597,16.144,61.942
254.9759,15.665,63.835
254.9915,16.106,62.091
255.0076,17.761,56.302
255.0254,14.108,70.88
255.0395,16.671,59.986
255.0562,14.669,68.17
255.0708,15.106,66.198
255.086,15.081,66.307
255.101,16.084,62.172
255.1171,14.041,71.22
255.1312,14.937,66.946
255.1461,15.622,64.014
255.1617,14.082,71.014
255.1758,16.873,59.267
255.1927,16.81,59.488
255.2095,16.599,60.245
255.2261,17.11,58.445
255.2432,16.288,61.395
255.2595,14.742,67.834
255.2742,14.245,70.199
255.2885,15.761,63.449
255.3042,17.68,56.562
255.3219,15.601,64.097
255.3375,14.41,69.396
255.3519,16.891,59.202
255.3688,18.174,55.025
255.387,16.12,62.036
255.4031,14.821,67.472
255.4179,15.857,63.063
255.4338,16.571,60.346
255.4504,14.452,69.194
255.4648,14.849,67.345
255.4797,17.953,55.701
255.4976,15.756,63.468
255.5134,16.714,59.831
255.5301,16.272,61.454
255.5463,17.194,58.16
255.5635,15.741,63.527
255.5793,13.82,72.358
255.5931,17.103,58.469
255.6102,16.627,60.142
255.6268,16.158,61.89
255.643,15.96,62.658
255.659,16.993,58.848
255.6759,16.078,62.198
255.692,15.173,65.907
255.7072,16.982,58.885
255.7242,16.73,59.772
255.7409,14.705,68.005
255.7556,16.696,59.893
255.7723,15.558,64.274
255.7879,18.24,54.823
255.8061,17.243,57.995
255.8234,15.333,65.219
255.8387,15.694,63.718
255.8544,15.499,64.52
255.8699,16.688,59.922
255.8866,15.756,63.468
255.9023,18.444,54.219
255.9208,14.407,69.411
255.9352,15.674,63.801
255.9508,14.656,68.23
255.9655,16.229,61.619
255.9817,16.876,59.255
255.9986,16.039,62.349
256.0146,14.92,67.025
256.0296,14.641,68.303
256.0442,14.995,66.688
256.0592,14.911,67.064
256.0741,15.935,62.754
256.09,15.557,64.279
256.1056,15.069,66.36
256.1207,15.516,64.451
256.1362,16.565,60.369
256.1528,17.032,58.712
256.1698,14.984,66.74
256.1848,15.284,65.427
256.2001,15.045,66.467
256.2151,15.349,65.149
256.2304,16.394,60.998
256.2468,16.412,60.93
256.2633,16.632,60.125
256.2799,14.678,68.127
256.2946,15.971,62.615
256.3105,17.542,57.006
256.3281,15.119,66.141
256.3432,16.01,62.462
256.3592,16.543,60.45
256.3757,16.766,59.644
256.3925,14.28,70.029
256.4068,14.575,68.61
256.4214,16.851,59.345
256.4382,16.263,61.49
256.4545,15.296,65.378
256.4698,16.041,62.34
256.4858,15.594,64.127
256.5014,15.859,63.057
256.5173,16.405,60.958
256.5337,14.578,68.597
256.5483,15.311,65.314
256.5636,16.879,59.246
256.5804,13.919,71.845
256.5944,15.954,62.68
256.6103,16.051,62.303
256.6264,16.967,58.936
256.6433,16.264,61.485
256.6596,16.027,62.393
256.6756,14.899,67.117
256.6905,17.865,55.974
256.7084,15.972,62.611
256.7244,15.32,65.273
256.7397,15.7,63.693
256.7554,15.953,62.684
256.7713,15.337,65.204
256.7867,17.272,57.896
256.8039,15.984,62.564
256.8199,16.628,60.139
256.8366,14.881,67.199
256.8514,16.171,61.84
256.8676,14.664,68.192
256.8823,16.423,60.889
256.8987,16.68,59.952
256.9154,14.369,69.592
256.9297,15.199,65.796
256.9449,16.01,62.461
256.961,15.681,63.77
256.9766,17.159,58.279
256.9938,18.0,55.555
257.0118,15.555,64.288
257.0274,15.844,63.115
257.0432,16.714,59.832
257.0599,15.149,66.012
257.0751,15.614,64.043
257.0907,17.582,56.876
257.1083,15.301,65.357
257.1236,15.488,64.567
257.139,15.673,63.805
257.1547,17.133,58.366
257.1718,15.68,63.776
257.1875,17.332,57.695
257.2049,16.75,59.701
257.2216,17.078,58.555
257.2387,16.021,62.417
257.2547,17.495,57.159
257.2722,16.209,61.693
257.2884,18.528,53.971
257.3069,14.81,67.523
257.3218,15.866,63.029
257.3376,15.799,63.293
257.3534,15.686,63.752
257.3691,16.447,60.801
257.3856,16.762,59.658
257.4023,15.705,63.674
257.418,16.869,59.281
257.4349,17.338,57.677
257.4522,15.972,62.609
257.4682,17.143,58.334
257.4853,15.033,66.521
257.5004,15.431,64.804
257.5158,16.556,60.401
257.5324,16.748,59.71
257.5491,16.822,59.446
257.5659,16.51,60.569
257.5824,16.799,59.526
257.5992,15.487,64.571
257.6147,16.206,61.705
257.6309,14.972,66.789
257.6459,16.517,60.542
257.6624,15.413,64.878
257.6778,16.074,62.211
257.6939,17.252,57.965
257.7112,16.653,60.051
257.7278,16.76,59.665
257.7446,15.427,64.821
257.76,14.925,67.001
257.7749,15.968,62.624
257.7909,15.35,65.146
257.8062,15.71,63.653
257.822,17.178,58.215
257.8391,15.741,63.53
257.8549,15.359,65.107
257.8702,16.258,61.51
257.8865,16.103,62.099
257.9026,16.729,59.778
257.9193,17.622,56.748
257.9369,16.73,59.772
257.9537,16.314,61.297
257.97,17.247,57.981
257.9872,16.015,62.441
258.0032,16.783,59.583
258.02,17.622,56.747
258.0377,16.106,62.088
258.0538,15.119,66.144
258.0689,16.403,60.966
258.0853,14.786,67.63
258.1001,15.258,65.539
258.1153,14.47,69.107
258.1298,16.517,60.545
258.1463,16.867,59.289
258.1632,15.121,66.134
258.1783,16.395,60.993
258.1947,16.175,61.823
258.2109,14.973,66.786
258.2258,16.744,59.722
258.2426,15.724,63.596
258.2583,17.091,58.509
258.2754,17.188,58.181
258.2926,15.958,62.665
258.3086,16.096,62.126
258.3246,14.585,68.562
258.3392,16.393,61.002
258.3556,13.973,71.568
258.3696,15.415,64.871
258.385,14.766,67.725
258.3998,16.112,62.065
258.4159,16.579,60.317
258.4325,15.804,63.275
258.4483,16.372,61.08
258.4646,14.808,67.533
258.4795,17.116,58.426
258.4966,15.633,63.965
258.5122,15.704,63.679
258.5279,15.394,64.962
258.5433,17.519,57.082
258.5608,16.306,61.329
258.5771,16.483,60.667
258.5936,15.483,64.587
258.6091,17.22,58.071
258.6263,18.525,53.981
258.6448,16.69,59.915
258.6615,16.678,59.96
258.6782,14.861,67.29
258.6931,15.311,65.313
258.7084,16.725,59.789
258.7251,15.861,63.046
258.741,16.165,61.862
258.7571,15.507,64.485
258.7726,16.187,61.777
258.7888,16.776,59.609
258.8056,16.316,61.29
258.8219,16.67,59.988
258.8386,15.636,63.957
258.8542,41.079,24.343
258.8953,15.567,64.239
258.9109,14.549,68.735
258.9254,15.892,62.924
258.9413,14.637,68.322
258.9559,16.44,60.826
258.9724,16.514,60.555
258.9889,16.02,62.423
259.0049,16.006,62.476
259.0209,16.81,59.49
259.0377,16.076,62.206
259.0538,14.663,68.201
259.0685,14.587,68.555
259.0831,18.123,55.178
259.1012,15.82,63.209
259.117,15.697,63.708
259.1327,15.143,66.036
259.1478,17.543,57.004
259.1654,16.617,60.178
259.182,16.775,59.614
259.1988,17.697,56.508
259.2165,16.27,61.463
259.2327,15.629,63.985
259.2484,16.78,59.594
259.2652,16.567,60.36
259.2817,17.096,58.494
259.2988,16.347,61.173
259.3152,17.002,58.816
259.3322,16.626,60.148
259.3488,18.169,55.038
259.367,16.489,60.647
259.3834,14.264,70.105
259.3977,15.284,65.427
259.413,15.308,65.327
259.4283,17.072,58.577
259.4454,16.068,62.236
259.4614,15.452,64.716
259.4769,13.916,71.861
259.4908,15.657,63.869
259.5065,14.984,66.738
259.5215,16.684,59.938
259.5381,18.123,55.178
259.5563,17.293,57.826
259.5736,15.214,65.731
259.5888,16.478,60.687
259.6052,15.376,65.035
259.6206,15.969,62.622
259.6366,17.037,58.695
259.6536,17.42,57.405
259.671,16.799,59.526
259.6878,55.062,18.161
259.7429,16.141,61.954
259.759,16.704,59.864
259.7758,15.959,62.662
259.7917,15.786,63.346
259.8075,15.429,64.815
259.8229,16.596,60.255
259.8395,15.667,63.83
259.8552,16.711,59.84
259.8719,16.768,59.638
259.8887,16.787,59.571
259.9055,16.504,60.591
259.922,19.355,51.667
259.9413,15.069,66.36
259.9564,17.4,57.471
259.9738,15.791,63.327
259.9896,14.997,66.679
260.0046,15.705,63.675
260.0203,16.266,61.477
260.0365,16.57,60.351
260.0531,15.266,65.507
260.0684,15.802,63.285
260.0842,17.834,56.072
260.102,16.15,61.919
260.1182,15.961,62.652
260.1341,16.58,60.314
260.1507,15.077,66.325
260.1658,18.177,55.014
260.184,16.213,61.679
260.2002,15.456,64.7
260.2156,15.987,62.551
260.2316,15.71,63.655
260.2473,15.454,64.706
260.2628,14.815,67.501
260.2776,16.385,61.033
260.294,14.54,68.774
260.3085,16.867,59.286
260.3254,15.939,62.741
260.3413,16.107,62.086
260.3574,16.614,60.192
260.374,16.988,58.864
260.391,16.221,61.649
260.4073,15.628,63.986
260.4229,16.161,61.876
260.439,16.292,61.381
260.4553,15.442,64.758
260.4708,16.221,61.65
260.487,16.147,61.93
260.5031,15.868,63.019
260.519,15.609,64.065
260.5346,17.299,57.808
260.5519,17.106,58.459
260.569,15.992,62.53
260.585,16.901,59.169
260.6019,14.733,67.875
260.6167,16.798,59.532
260.6335,14.875,67.229
260.6483,16.143,61.946
260.6645,16.06,62.266
260.6805,42.733,23.401
260.7233,16.477,60.689
260.7397,15.47,64.642
260.7552,15.485,64.578
260.7707,15.713,63.64
260.7864,16.118,62.042
260.8025,15.803,63.278
260.8183,14.504,68.947
260.8328,15.485,64.579
260.8483,15.022,66.568
260.8633,16.766,59.644
260.8801,15.292,65.396
260.8954,15.499,64.519
260.9109,16.802,59.518
260.9277,17.574,56.903
260.9453,15.988,62.545
260.9613,14.183,70.508
260.9754,17.473,57.232
260.9929,18.247,54.804
261.0112,18.963,52.735
261.0301,15.804,63.276
261.0459,15.928,62.783
261.0619,16.527,60.506
261.0784,17.147,58.319
261.0955,14.884,67.188
261.1104,17.005,58.806
261.1274,17.825,56.102
261.1452,15.35,65.148
261.1606,14.778,67.668
261.1754,15.916,62.828
261.1913,15.267,65.5
261.2066,15.644,63.922
261.2222,16.429,60.868
261.2386,15.888,62.942
261.2545,15.924,62.798
261.2704,15.659,63.859
261.2861,15.779,63.377
261.3019,15.055,66.423
261.3169,16.141,61.956
261.3331,16.142,61.949
261.3492,14.552,68.721
261.3638,16.187,61.777
261.38,15.296,65.377
261.3953,15.167,65.931
261.4104,16.409,60.944
261.4268,14.223,70.309
261.4411,15.501,64.513
261.4566,16.089,62.154
261.4726,15.822,63.202
261.4885,16.432,60.858
261.5049,15.988,62.545
261.5209,14.989,66.717
261.5359,15.911,62.851
261.5518,16.878,59.249
261.5687,15.984,62.561
261.5846,15.444,64.75
261.6001,17.641,56.685
261.6177,16.032,62.375
261.6338,14.575,68.61
261.6483,15.665,63.835
261.664,15.937,62.746
261.6799,15.09,66.269
261.695,14.688,68.081
261.7097,15.205,65.769
261.7249,16.319,61.278
261.7412,15.251,65.571
261.7565,15.695,63.714
261.7722,15.284,65.426
261.7875,15.312,65.31
261.8028,16.152,61.912
261.8189,15.212,65.739
261.8341,15.574,64.208
261.8497,16.688,59.924
261.8664,15.06,66.401
261.8815,15.328,65.238
261.8968,16.027,62.394
261.9128,45.665,21.899
261.9585,15.682,63.767
261.9742,14.713,67.969
261.9889,16.814,59.476
262.0057,16.244,61.56
262.0219,16.995,58.842
262.0389,14.472,69.098
262.0534,15.329,65.235
262.0687,15.9,62.892
262.0846,18.025,55.478
262.1027,15.215,65.724
262.1179,15.265,65.51
262.1331,14.733,67.874
262.1479,15.623,64.006
262.1635,17.846,56.033
262.1813,17.073,58.572
262.1984,42.873,23.325
262.2413,18.358,54.471
262.2597,13.627,73.386
262.2733,17.293,57.825
262.2906,16.724,59.794
262.3073,13.872,72.086
262.3212,14.986,66.728
262.3362,15.746,63.508
262.3519,14.726,67.908
262.3666,14.277,70.045
262.3809,15.141,66.044
262.396,15.499,64.519
262.4115,15.023,66.564
262.4266,15.443,64.756
262.442,16.031,62.378
262.458,16.126,62.012
262.4742,17.072,58.574
262.4912,15.58,64.183
262.5068,15.672,63.81
262.5225,16.315,61.292
262.5388,16.873,59.267
262.5557,14.547,68.74
262.5702,17.092,58.506
262.5873,15.13,66.092
262.6024,15.261,65.528
262.6177,14.521,68.867
262.6322,16.864,59.297
262.6491,15.735,63.554
262.6648,16.227,61.627
262.6811,15.977,62.59
262.697,15.268,65.496
262.7123,13.998,71.439
262.7263,15.314,65.301
262.7416,16.491,60.64
262.7581,15.06,66.399
262.7732,16.301,61.344
262.7895,15.094,66.251
262.8046,15.695,63.716
262.8203,15.46,64.683
262.8357,15.032,66.524
262.8507,14.388,69.5
262.8651,14.603,68.48
262.8797,13.533,73.896
262.8933,16.27,61.463
262.9095,15.786,63.346
262.9253,15.941,62.733
262.9413,15.063,66.386
262.9563,13.669,73.158
262.97,16.367,61.1
262.9864,15.193,65.822
263.0016,16.109,62.076
263.0177,15.262,65.523
263.0329,15.844,63.114
263.0488,15.01,66.622
263.0638,15.782,63.365
263.0796,17.376,57.552
263.0969,14.481,69.056
263.1114,15.873,62.998
263.1273,15.268,65.497
263.1426,15.397,64.947
263.158,14.653,68.246
263.1726,15.159,65.966
263.1878,15.174,65.901
263.2029,15.702,63.684
263.2186,16.228,61.623
263.2349,15.197,65.803
263.2501,14.214,70.354
263.2643,14.937,66.949
263.2792,15.311,65.31
263.2945,14.528,68.835
263.3091,17.07,58.581
263.3261,14.426,69.318
263.3406,15.069,66.362
263.3556,15.494,64.541
263.3711,13.863,72.134
263.385,15.48,64.6
263.4005,17.133,58.366
263.4176,17.226,58.051
263.4348,13.758,72.685
263.4486,14.962,66.838
263.4635,13.179,75.877
263.4767,14.453,69.189
263.4912,16.47,60.717
263.5076,15.999,62.506
263.5236,15.001,66.664
263.5386,13.298,75.198
263.5519,13.351,74.899
263.5653,15.483,64.586
263.5808,14.528,68.833
263.5953,15.463,64.669
263.6108,17.345,57.653
263.6281,15.718,63.62
263.6438,15.283,65.43
263.6591,16.896,59.186
263.676,15.503,64.503
263.6915,17.483,57.198
263.709,14.992,66.7
263.724,16.207,61.703
263.7402,15.507,64.486
263.7557,15.394,64.96
263.7711,15.733,63.56
263.7868,12.297,81.321
263.7991,16.065,62.246
263.8152,14.77,67.703
263.83,14.451,69.197
263.8444,15.464,64.668
263.8599,14.223,70.308
263.8741,15.113,66.17
263.8892,13.552,73.791
263.9028,14.593,68.528
263.9174,16.113,62.061
263.9335,15.9,62.894
263.9494,15.243,65.604
263.9646,14.092,70.961
263.9787,16.477,60.69
263.9952,15.273,65.477
264.0105,15.198,65.8
264.0257,14.808,67.529
264.0405,14.165,70.597
264.0546,15.563,64.255
264.0702,14.14,70.72
264.0843,13.471,74.234
264.0978,15.37,65.062
264.1132,14.509,68.923
264.1277,14.869,67.255
264.1426,16.219,61.657
264.1588,16.194,61.752
264.175,15.798,63.298
264.1908,14.589,68.544
264.2054,15.183,65.862
264.2205,13.989,71.486
264.2345,14.839,67.39
264.2494,14.489,69.016
264.2639,15.767,63.424
264.2796,15.022,66.567
264.2946,14.566,68.655
264.3092,15.439,64.769
264.3246,13.294,75.222
264.3379,15.982,62.57
264.3539,15.863,63.04
264.3698,14.759,67.756
264.3845,14.487,69.026
264.399,15.578,64.193
264.4146,16.415,60.921
264.431,13.504,74.05
264.4445,17.837,56.063
264.4624,14.786,67.631
264.4772,15.436,64.786
264.4926,14.766,67.723
264.5074,13.933,71.773
264.5213,16.344,61.186
264.5376,15.041,66.486
264.5527,14.548,68.74
264.5672,14.856,67.315
264.5821,14.159,70.628
264.5962,15.729,63.575
264.612,14.367,69.606
264.6263,15.618,64.03
264.6419,15.031,66.531
264.657,15.383,65.007
264.6724,15.423,64.837
264.6878,16.386,61.029
264.7042,14.785,67.638
264.719,14.436,69.273
264.7334,15.092,66.261
264.7485,15.216,65.719
264.7637,13.732,72.821
264.7774,17.496,57.155
264.7949,14.272,70.066
264.8092,13.635,73.342
264.8228,15.711,63.652
264.8385,15.064,66.383
264.8536,16.149,61.924
264.8698,15.17,65.92
264.8849,17.02,58.755
264.9019,16.907,59.148
264.9189,14.48,69.059
264.9333,15.266,65.503
264.9486,14.067,71.09
264.9627,15.152,66.0
264.9778,15.085,66.29
264.9929,14.628,68.364
265.0075,15.22,65.703
265.0227,13.688,73.058
265.0364,14.61,68.447
265.051,15.009,66.627
265.0661,15.193,65.819
265.0812,15.704,63.678
265.097,12.975,77.072
265.1099,17.508,57.118
265.1274,15.396,64.951
265.1428,14.897,67.127
265.1577,14.555,68.705
265.1723,15.514,64.457
265.1878,13.764,72.652
265.2016,13.304,75.165
265.2149,16.143,61.946
265.231,15.194,65.813
265.2462,14.912,67.059
265.2611,14.819,67.48
265.2759,14.637,68.319
265.2906,14.624,68.379
265.3052,14.215,70.35
265.3194,14.595,68.516
265.334,14.861,67.29
265.3489,15.296,65.378
265.3642,13.171,75.924
265.3773,15.355,65.125
265.3927,16.244,61.559
265.4089,15.099,66.228
265.424,14.685,68.095
265.4387,14.391,69.486
265.4531,13.311,75.123
265.4664,15.932,62.766
265.4824,14.223,70.309
265.4966,14.734,67.872
265.5113,16.178,61.814
265.5275,14.353,69.67
265.5418,16.461,60.748
265.5583,15.952,62.688
265.5743,15.268,65.496
265.5895,15.126,66.11
265.6046,14.758,67.759
265.6194,15.602,64.095
265.635,14.356,69.655
265.6494,16.761,59.661
265.6661,13.35,74.909
265.6795,15.137,66.062
265.6946,13.878,72.055
265.7085,14.35,69.687
265.7228,15.157,65.975
265.738,14.873,67.236
265.7529,15.666,63.832
265.7685,15.012,66.614
265.7835,16.001,62.497
265.7996,14.878,67.212
265.8144,15.535,64.37
265.83,14.834,67.411
265.8448,14.929,66.984
265.8597,15.366,65.079
265.8751,14.463,69.142
265.8896,15.727,63.585
265.9053,15.202,65.78
265.9205,15.17,65.918
265.9357,15.215,65.726
265.9509,16.479,60.684
265.9674,15.247,65.588
265.9826,13.099,76.345
265.9957,14.246,70.193
266.0099,14.873,67.235
266.0248,15.832,63.165
266.0406,14.532,68.813
266.0552,15.27,65.487
266.0704,15.579,64.189
266.086,14.397,69.459
266.1004,13.153,76.026
266.1136,13.259,75.423
266.1268,16.82,59.454
266.1437,15.371,65.056
266.159,12.963,77.145
266.172,15.289,65.406
266.1873,14.867,67.262
266.2021,15.821,63.208
266.218,15.731,63.568
266.2337,13.171,75.927
266.2469,14.255,70.152
266.2611,13.781,72.562
266.2749,15.057,66.412
266.29,13.151,76.042
266.3031,15.338,65.196
266.3185,14.841,67.381
266.3333,15.739,63.538
266.349,14.66,68.213
266.3637,13.457,74.31
266.3771,14.535,68.799
266.3917,15.22,65.704
266.4069,15.181,65.872
266.4221,14.782,67.649
266.4369,14.396,69.466
266.4513,14.477,69.074
266.4657,15.311,65.311
266.4811,16.727,59.783
266.4978,13.734,72.814
266.5115,13.805,72.436
266.5253,14.606,68.464
266.5399,13.993,71.464
266.5539,14.757,67.765
266.5687,15.421,64.846
266.5841,14.418,69.355
266.5985,14.275,70.054
266.6128,15.951,62.691
266.6287,14.328,69.795
266.6431,14.706,67.999
266.6578,13.717,72.9
266.6715,14.391,69.488
266.6859,14.721,67.932
266.7006,15.349,65.149
266.716,14.55,68.727
266.7305,14.373,69.575
266.7449,15.713,63.64
266.7606,17.034,58.705
266.7776,12.305,81.266
266.7899,14.888,67.166
266.8048,13.028,76.76
266.8178,16.059,62.269
266.8339,15.909,62.857
266.8498,13.482,74.171
266.8633,14.987,66.723
266.8783,14.333,69.768
266.8926,14.835,67.407
266.9074,14.674,68.149
266.9221,16.376,61.066
266.9385,16.214,61.674
266.9547,15.435,64.786
266.9701,16.894,59.194
266.987,14.187,70.486
267.0012,15.478,64.609
267.0167,15.859,63.054
267.0326,14.874,67.232
267.0474,15.503,64.503
267.0629,15.219,65.709
267.0782,16.522,60.524
267.0947,16.25,61.54
267.1109,15.799,63.295
267.1267,15.385,64.999
267.1421,14.825,67.454
267.1569,15.701,63.691
267.1726,15.816,63.229
267.1885,17.205,58.124
267.2057,14.541,68.773
267.2202,14.934,66.96
267.2351,16.052,62.299
267.2512,14.072,71.064
267.2653,15.589,64.148
267.2809,14.888,67.167
267.2957,15.395,64.955
267.3111,14.226,70.292
267.3254,16.765,59.648
267.3421,16.03,62.385
267.3582,15.142,66.041
267.3733,16.027,62.393
267.3893,15.129,66.099
267.4045,14.182,70.512
267.4186,14.958,66.852
267.4336,13.448,74.358
267.447,15.584,64.168
267.4626,16.32,61.275
267.4789,14.509,68.925
267.4935,15.041,66.484
267.5085,14.616,68.416
267.5231,14.479,69.067
267.5376,14.049,71.177
267.5516,15.16,65.962
267.5668,14.675,68.141
267.5815,15.554,64.293
267.597,15.379,65.026
267.6124,14.606,68.466
267.627,15.277,65.457
267.6423,14.496,68.986
267.6568,14.962,66.838
267.6717,16.251,61.536
267.688,17.357,57.615
267.7054,15.649,63.902
267.721,15.726,63.59
267.7367,16.535,60.479
267.7533,14.881,67.198
267.7681,14.318,69.843
267.7825,15.1,66.227
267.7976,15.303,65.345
267.8129,13.932,71.778
267.8268,15.56,64.265
267.8424,16.029,62.386
267.8584,15.248,65.584
267.8736,15.426,64.827
267.8891,14.419,69.355
267.9035,17.574,56.901
267.9211,16.351,61.157
267.9374,14.362,69.627
267.9518,15.671,63.813
267.9674,15.746,63.507
267.9832,14.465,69.133
267.9977,15.192,65.826
268.0128,15.858,63.061
268.0287,15.196,65.805
268.0439,16.774,59.615
268.0607,13.797,72.482
268.0745,15.644,63.923
